Date,Open,High,Low,Close,Adj Close,Volume
2018-12-05,43.849998,44.169998,43.419998,44.099998,41.755684,4950700
2018-12-06,43.480000,44.369999,43.080002,44.369999,42.011326,8255600
2018-12-07,44.360001,44.930000,43.810001,44.029999,41.689404,7834000
2018-12-10,43.950001,44.250000,42.599998,42.740002,40.467979,9518500
2018-12-11,43.299999,43.549999,42.480000,42.990002,40.704689,9318100
2018-12-12,43.189999,43.599998,42.860001,42.980000,40.814529,12471100
2018-12-13,43.000000,44.250000,42.639999,44.080002,41.859112,8022000
2018-12-14,43.770000,44.500000,43.650002,44.099998,41.878105,7105700
2018-12-17,44.049999,44.529999,43.509998,43.700001,41.498257,6570700
2018-12-18,44.000000,44.419998,43.759998,43.799999,41.593216,8036000
2018-12-19,44.000000,44.700001,43.799999,43.799999,41.593216,7590900
2018-12-20,44.000000,44.540001,43.799999,44.080002,41.859112,7741700
2018-12-21,44.060001,44.750000,43.730000,44.090000,41.868610,13974100
2018-12-26,43.770000,44.380001,43.040001,44.380001,42.143997,7378200
2018-12-27,44.279999,45.119999,44.070000,45.119999,42.846710,7034400
2018-12-28,45.189999,46.490002,44.849998,46.490002,44.147686,12985900
2019-01-02,46.200001,49.700001,46.090000,48.599998,46.151379,14905300
2019-01-03,48.500000,49.200001,47.849998,48.799999,46.341301,8879100
2019-01-04,48.080002,49.830002,47.919998,48.799999,46.341301,8859200
2019-01-07,48.830002,49.470001,48.169998,48.480000,46.037422,9393500
2019-01-08,48.599998,49.049999,46.830002,47.930000,45.515137,14517300
2019-01-09,48.349998,48.349998,47.480000,47.799999,45.391689,16718000
2019-01-10,47.450001,48.810001,47.150002,48.500000,46.056419,10262600
2019-01-11,48.480000,48.889999,48.119999,48.700001,46.246342,6877500
2019-01-14,48.700001,49.830002,48.500000,49.830002,47.319408,8974400
2019-01-15,49.529999,49.939999,48.970001,49.250000,46.768623,9243100
2019-01-16,49.349998,49.419998,48.669998,48.779999,46.322315,6674700
2019-01-17,48.840000,49.490002,48.400002,48.959999,46.493237,12979300
2019-01-18,49.009998,49.430000,48.549999,48.549999,46.103893,13081700
2019-01-21,48.619999,48.750000,47.700001,48.290001,45.857002,8299600
2019-01-22,48.400002,48.919998,47.930000,48.200001,45.771530,10193300
2019-01-23,48.450001,49.419998,48.200001,49.200001,46.721157,10197300
2019-01-24,49.189999,49.570000,48.750000,48.950001,46.483742,9903400
2019-01-28,48.000000,49.220001,48.000000,48.320000,45.885479,8400800
2019-01-29,49.000000,49.930000,48.590000,49.930000,47.414371,12203700
2019-01-30,50.000000,50.580002,49.470001,50.580002,48.031624,8550100
2019-01-31,51.000000,52.750000,50.889999,51.860001,49.247128,15088300
2019-02-01,51.560001,52.110001,51.209999,52.110001,49.484535,8604100
2019-02-04,51.720001,53.459999,51.299999,53.099998,50.424656,7739600
2019-02-05,52.650002,54.650002,52.650002,54.650002,51.896561,11426700
2019-02-06,53.849998,53.919998,51.320000,51.320000,48.734337,16436900
2019-02-07,52.000000,52.759998,50.099998,51.660000,49.057205,15667000
2019-02-08,51.549999,52.759998,50.910000,51.730000,49.123669,10047300
2019-02-11,52.000000,52.169998,50.200001,50.200001,47.670769,9468000
2019-02-12,50.820000,53.470001,50.799999,53.290001,50.605080,18333100
2019-02-13,53.290001,53.750000,51.650002,52.080002,49.456043,14744400
2019-02-14,53.200001,54.980000,52.080002,54.740002,51.982029,27857700
2019-02-15,54.700001,55.480000,54.270000,54.810001,52.048504,12532600
2019-02-18,54.360001,54.779999,53.529999,54.270000,51.535706,8809400
2019-02-19,54.430000,55.910000,54.320000,54.500000,51.754116,13553400
2019-02-20,55.279999,55.520000,52.959999,52.959999,50.291710,16672300
2019-02-21,53.450001,53.889999,52.900002,53.200001,50.519611,10342700
2019-02-22,53.200001,53.500000,52.580002,53.090000,50.982376,7260200
2019-02-25,53.669998,53.770000,52.200001,52.220001,50.146915,10139000
2019-02-26,52.299999,52.919998,52.000000,52.500000,50.415802,7287300
2019-02-27,52.470001,52.689999,51.849998,51.900002,49.839622,6269600
2019-02-28,52.000000,52.139999,50.520000,50.599998,48.591221,11046200
2019-03-01,50.759998,51.509998,50.660000,51.310001,49.273041,9272200
2019-03-06,51.430000,52.130001,50.500000,50.599998,48.591221,5165800
2019-03-07,50.599998,50.950001,50.150002,50.430000,48.991451,8474400
2019-03-08,50.270000,52.349998,49.820000,52.200001,50.710964,8093300
2019-03-11,52.340000,53.799999,52.330002,53.799999,52.265316,11535700
2019-03-12,53.470001,53.790001,52.389999,53.340000,51.969254,8029400
2019-03-13,53.200001,54.560001,52.910000,54.160000,52.768181,9579100
2019-03-14,54.000000,54.099998,52.900002,53.750000,52.368717,8135600
2019-03-15,53.700001,54.290001,53.490002,54.209999,52.816898,12714800
2019-03-18,54.560001,54.599998,53.700001,53.799999,52.417431,12096900
2019-03-19,54.000000,54.049999,52.529999,52.650002,51.296982,8459700
2019-03-20,52.689999,52.880001,51.470001,51.470001,50.147308,13314100
2019-03-21,51.570000,51.720001,49.669998,50.389999,49.095058,15800000
2019-03-22,49.279999,49.290001,47.500000,47.650002,46.425480,22882400
2019-03-25,47.380001,48.830002,47.000000,47.990002,46.756737,13670300
2019-03-26,48.950001,49.250000,47.770000,49.119999,47.857693,11781700
2019-03-27,48.250000,48.250000,46.400002,46.400002,45.207600,19072500
2019-03-28,46.970001,48.720001,46.450001,48.020000,46.785969,21866400
2019-03-29,48.700001,49.369999,48.250000,48.720001,47.467979,10937100
2019-04-01,49.389999,49.720001,48.900002,49.200001,47.935646,7395200
2019-04-02,49.500000,49.810001,48.709999,48.770000,47.516693,10032300
2019-04-03,49.419998,49.750000,47.900002,48.250000,47.010056,18510800
2019-04-04,48.700001,49.200001,47.849998,48.830002,47.575157,11552000
2019-04-05,49.070000,49.650002,48.730000,49.110001,47.847958,7189400
2019-04-08,49.090000,49.340000,48.639999,49.189999,47.925900,6250300
2019-04-09,48.889999,48.889999,47.910000,48.450001,47.204918,8004200
2019-04-10,48.840000,49.080002,48.169998,48.810001,47.555668,8053700
2019-04-11,48.709999,48.970001,47.959999,48.349998,47.107487,8555100
2019-04-12,46.849998,48.349998,46.299999,46.730000,45.529118,17500900
2019-04-15,47.299999,47.770000,46.160000,46.860001,45.655781,12785800
2019-04-16,46.950001,48.200001,46.500000,47.830002,46.600853,13271400
2019-04-17,48.099998,48.669998,46.849998,47.200001,45.987041,20089500
2019-04-18,47.660000,49.200001,47.520000,48.849998,47.594635,16539800
2019-04-22,48.779999,48.779999,48.020000,48.340000,47.097744,6259800
2019-04-23,48.980000,49.349998,48.669998,49.310001,48.042820,7663900
2019-04-24,49.180000,49.330002,47.950001,48.310001,47.068516,10410400
2019-04-25,48.119999,49.189999,47.759998,49.099998,47.838211,9829500
2019-04-26,49.000000,49.560001,48.700001,49.349998,48.081787,8634100
2019-04-29,49.599998,50.299999,48.450001,49.369999,48.101276,16781300
2019-04-30,49.560001,49.860001,49.139999,49.680000,48.403309,8149000
2019-05-02,49.299999,49.900002,49.080002,49.790001,48.510483,8547800
2019-05-03,49.910000,50.240002,49.750000,50.080002,48.793030,8131400
2019-05-06,49.470001,49.669998,49.180000,49.369999,48.101276,6314800
2019-05-07,49.080002,49.680000,48.220001,49.490002,48.218189,10846100
2019-05-08,49.500000,50.840000,49.500000,50.590000,49.289921,14459600
2019-05-09,50.910000,51.259998,50.119999,51.029999,49.718620,15377500
2019-05-10,51.099998,51.189999,49.860001,50.160000,48.870972,8975300
2019-05-13,48.709999,49.389999,48.340000,48.369999,47.126972,10248300
2019-05-14,48.900002,48.980000,47.560001,47.900002,46.669052,9642400
2019-05-15,47.500000,47.619999,46.630001,47.110001,45.899349,10443800
2019-05-16,46.799999,46.849998,45.410000,45.639999,44.467129,14672800
2019-05-17,45.450001,46.459999,44.549999,44.849998,43.697430,14360100
2019-05-20,45.150002,46.840000,44.910000,46.570000,45.373230,13086100
2019-05-21,46.910000,49.380001,46.910000,49.230000,47.964870,14208300
2019-05-22,49.299999,49.500000,48.400002,48.820000,47.969624,8206200
2019-05-23,48.570000,49.360001,48.270000,48.900002,48.048237,8934600
2019-05-24,49.380001,49.799999,49.049999,49.619999,48.755692,9273900
2019-05-27,49.990002,50.980000,49.990002,50.590000,49.708794,7641500
2019-05-28,50.689999,51.849998,50.459999,51.250000,50.357300,15991100
2019-05-29,50.930000,51.680000,50.630001,51.200001,50.308174,11061200
2019-05-30,51.099998,52.000000,51.060001,51.950001,51.045105,9018800
2019-05-31,51.700001,52.580002,51.130001,51.849998,50.946846,10164600
2019-06-03,52.220001,52.549999,51.650002,52.090000,51.182671,7692400
2019-06-04,52.299999,52.939999,52.020000,52.939999,52.017864,11404900
2019-06-05,52.860001,52.939999,51.189999,51.480000,50.583294,9256500
2019-06-06,52.070000,52.860001,51.450001,52.790001,51.870476,7979900
2019-06-07,52.910000,53.119999,52.360001,52.360001,51.447964,6909100
2019-06-10,52.049999,52.200001,50.970001,51.869999,50.966499,9141300
2019-06-11,52.400002,52.900002,51.840000,52.900002,51.978561,13132800
2019-06-12,52.880001,53.000000,51.919998,52.259998,51.516285,8819600
2019-06-13,52.250000,52.669998,51.270000,51.430000,50.698097,15531800
2019-06-14,51.340000,51.500000,49.939999,50.520000,49.801048,13100600
2019-06-17,50.380001,51.049999,50.139999,50.470001,49.751762,6846000
2019-06-18,50.849998,52.049999,50.779999,51.650002,50.914970,12212600
2019-06-19,51.500000,52.500000,51.110001,52.500000,51.752872,7964300
2019-06-21,52.599998,53.500000,52.599998,52.910000,52.157040,14645400
2019-06-24,52.990002,53.900002,52.639999,53.040001,52.285191,9033600
2019-06-25,52.799999,53.599998,52.250000,52.549999,51.802158,15682100
2019-06-26,52.980000,53.730000,52.700001,53.689999,52.925934,13012300
2019-06-27,53.200001,54.169998,52.939999,53.799999,53.034370,13513800
2019-06-28,54.279999,54.279999,53.349998,53.939999,53.172379,14197400
2019-07-01,54.560001,54.669998,53.509998,53.880001,53.113235,8283200
2019-07-02,53.720001,54.250000,52.770000,53.189999,52.433052,10586200
2019-07-03,53.400002,54.299999,52.529999,54.299999,53.527252,11861800
2019-07-04,54.790001,55.180000,54.680000,55.180000,54.394733,9167100
2019-07-05,55.000000,55.369999,54.320000,55.000000,54.217293,9391600
2019-07-08,55.189999,55.349998,54.820000,54.950001,54.168007,6567500
2019-07-10,55.599998,55.700001,53.790001,54.259998,53.487823,12529600
2019-07-11,54.130001,54.130001,52.810001,53.200001,52.442913,14656000
2019-07-12,53.520000,53.619999,51.799999,52.000000,51.259991,12738500
2019-07-15,52.209999,52.389999,51.060001,51.689999,50.954395,10708500
2019-07-16,52.000000,52.189999,51.509998,51.770000,51.033264,10351100
2019-07-17,51.799999,52.169998,51.509998,51.779999,51.043118,6912500
2019-07-18,51.970001,53.250000,51.869999,52.660000,51.910595,12461000
2019-07-19,52.250000,52.950001,52.000000,52.000000,51.259991,8849700
2019-07-22,52.480000,52.660000,51.970001,52.009998,51.269844,6388400
2019-07-23,52.270000,52.380001,51.400002,51.400002,50.668530,12670600
2019-07-24,51.560001,52.650002,51.470001,52.330002,51.585293,15387500
2019-07-25,52.380001,52.520000,50.060001,50.119999,49.406738,17712000
2019-07-26,50.799999,50.810001,49.930000,50.000000,49.288452,8108800
2019-07-29,50.150002,50.639999,49.820000,50.450001,49.732044,5092200
2019-07-30,50.220001,50.700001,49.110001,49.939999,49.229301,9245000
2019-07-31,50.099998,50.200001,49.200001,49.220001,48.519550,11333700
2019-08-01,49.799999,50.470001,48.689999,48.750000,48.056236,14858500
2019-08-02,48.750000,49.349998,48.000000,48.759998,48.066097,8303900
2019-08-05,47.740002,48.759998,47.419998,47.849998,47.169044,8485400
2019-08-06,48.490002,49.070000,48.209999,48.500000,47.809799,8574100
2019-08-07,48.299999,48.779999,47.549999,48.450001,47.760509,11418500
2019-08-08,49.639999,49.680000,48.470001,48.799999,48.105526,12180400
2019-08-09,48.860001,49.180000,48.299999,48.650002,47.957661,8307100
2019-08-12,47.709999,47.799999,46.959999,47.000000,46.331142,10649600
2019-08-13,46.939999,48.250000,46.790001,47.549999,46.873314,9635700
2019-08-14,46.950001,47.070000,45.689999,45.889999,45.236938,11501500
2019-08-15,46.150002,46.639999,45.250000,45.849998,45.197506,10846200
2019-08-16,46.349998,46.549999,45.349998,45.730000,45.079216,9747600
2019-08-19,46.000000,46.689999,44.730000,44.830002,44.192028,10455600
2019-08-20,45.020000,45.180000,44.070000,44.790001,44.152596,6599800
2019-08-21,45.869999,47.459999,45.740002,47.349998,46.676159,13650300
2019-08-22,47.400002,47.560001,46.380001,46.650002,46.423550,7532600
2019-08-23,46.099998,46.540001,44.720001,44.950001,44.731800,13059000
2019-08-26,45.380001,45.700001,43.759998,44.740002,44.522823,6997400
2019-08-27,45.349998,45.599998,43.439999,44.380001,44.164570,12602900
2019-08-28,43.959999,44.299999,43.639999,44.009998,43.796364,8452100
2019-08-29,44.209999,45.220001,44.029999,45.080002,44.861172,8744900
2019-08-30,45.180000,46.560001,45.090000,46.240002,46.015541,11986000
2019-09-02,46.240002,46.790001,45.400002,45.650002,45.428406,5389200
2019-09-03,45.400002,46.320000,44.619999,44.799999,44.582527,11078700
2019-09-04,45.380001,45.930000,44.980000,45.860001,45.637383,7026800
2019-09-05,46.099998,47.779999,46.090000,47.459999,47.229614,12359200
2019-09-06,47.900002,49.389999,47.900002,49.389999,49.150246,14039100
2019-09-09,49.549999,50.529999,49.270000,50.000000,49.757286,13483300
2019-09-10,50.349998,50.500000,48.880001,49.160000,48.921364,8448200
2019-09-11,49.500000,49.970001,47.990002,47.990002,47.757046,14094600
2019-09-12,48.320000,48.369999,47.400002,48.000000,48.000000,10199500
2019-09-13,48.070000,48.500000,46.900002,47.139999,47.139999,7975100
2019-09-16,47.040001,47.560001,46.299999,46.650002,46.650002,8175500
2019-09-17,46.389999,47.450001,46.119999,47.299999,47.299999,6744200
2019-09-18,47.459999,48.250000,47.160000,48.020000,48.020000,8528300
2019-09-19,48.410000,48.700001,46.770000,46.770000,46.770000,9661800
2019-09-20,47.000000,47.980000,46.900002,47.509998,47.509998,15284500
